Device,Trip,dTime
10125,3151,6677
10224,5751,6677
10190,614,6678
10181,434,6678
10579,1211,6678
10139,1361,6678
10153,2388,6678
10125,1111,6678
10164,1752,6678
13108,5810,6678
10132,2892,6678
10205,149,6679
10140,879,6679
10139,3457,6679
10150,4735,6679
10129,306,6680
10134,260,6680
10569,445,6680
10150,899,6680
13105,4105,6680
10582,2986,6680
10140,1312,6680
10557,1346,6680
10118,765,6681
10146,516,6681
10155,694,6681
10155,1372,6681
10146,2103,6681
10134,1282,6681
10153,2712,6681
10224,1258,6681
10224,1459,6681
10106,4095,6681
10150,5772,6681
10132,7370,6681
10580,3430,6681
10137,673,6682
10181,324,6682
10575,1520,6682
10158,1107,6682
10106,4282,6682
13103,14975,6682
10132,7237,6682
13101,7,6683
10592,847,6683
10106,3557,6683
10106,4129,6683
10176,3211,6683
10597,61,6684
10155,1140,6684
10177,2216,6684
13105,6462,6684
13110,7477,6684
10139,4236,6684
13105,17035,6684
10502,2544,6684
10205,17,6685
13108,1122,6685
10618,66,6685
10597,580,6685
10132,1964,6685
10106,2723,6685
10147,1257,6685
10222,522,6685
10150,4680,6685
10515,6341,6685
10600,863,6686
10106,3911,6686
10137,4638,6686
10190,3074,6686
10137,466,6687
10176,297,6687
10134,351,6687
10165,812,6687
10580,768,6687
10150,3044,6687
10224,2841,6687
10132,7494,6687
10502,413,6688
10153,1558,6688
10129,1073,6688
10557,1480,6688
13105,11395,6688
10129,2692,6688
10615,8443,6688
10570,285,6689
13107,1702,6689
13101,3083,6689
10155,1100,6689
10132,1094,6689
10596,1138,6689
10137,2537,6689
13101,8521,6689
10176,2843,6689
13101,13378,6689
10204,175,6690
10181,216,6690
10150,977,6690
10190,508,6690
10222,412,6690
10190,2058,6690
13105,13333,6690
10159,7229,6690
10582,806,6691
10139,1138,6691
10176,994,6691
10154,1016,6691
10146,2338,6691
10153,2570,6691
10580,2345,6691
13105,14260,6691
10222,3013,6691
10204,259,6692
10132,578,6692
10139,637,6692
10579,617,6692
10164,1061,6692
10137,3846,6692
10595,232,6693
10142,399,6693
10158,863,6693
13103,6050,6693
10190,1826,6693
10160,3229,6693
13107,10512,6693
10177,17497,6693
10118,1113,6694
10150,1016,6694
10568,383,6694
13103,7276,6694
10164,2229,6694
10125,1527,6694
10224,2434,6694
10132,4250,6694
10176,3035,6694
10158,216,6695
10582,1688,6695
10139,2659,6695
10158,2341,6695
10146,3454,6695
10177,5530,6695
10125,2432,6695
10137,1799,6696
10153,1930,6696
10147,1350,6696
10557,2868,6696
10173,1914,6696
10146,418,6697
10155,1328,6697
10125,722,6697
10138,1613,6697
10173,200,6697
10190,1540,6697
10129,1820,6697
13109,46,6698
10594,473,6698
10132,1356,6698
10136,2056,6698
10147,737,6699
10153,1855,6699
10222,898,6699
10129,2854,6699
10575,350,6700
10584,424,6700
10118,1553,6700
10148,1567,6700
13101,11950,6700
13101,12058,6700
10176,4718,6700
10176,5598,6700
10162,102,6701
10615,91,6701
10557,249,6701
13107,2294,6701
13109,3623,6701
10224,2363,6701
10153,197,6702
10146,261,6702
10147,944,6702
10153,2817,6702
10176,2678,6702
10159,6346,6702
10224,3611,6702
10132,475,6703
10139,3246,6703
10159,6927,6703
10224,4576,6703
10129,4711,6703
10570,6393,6703
10176,5733,6703
10129,431,6704
10593,134,6704
10132,2232,6704
10129,1996,6704
10502,3178,6704
10583,246,6705
10571,610,6705
10569,1452,6705
10106,2139,6705
10158,1767,6705
10135,958,6706
10129,2780,6706
10176,3418,6706
10136,401,6707
10137,601,6707
10146,742,6707
10149,947,6707
10176,1513,6707
10146,2445,6707
10159,3886,6707
10136,2596,6707
13108,6451,6707
10136,2647,6707
13108,8017,6707
10580,2263,6707
10173,2660,6707
10176,900,6708
13109,3762,6708
13109,6804,6708
10129,2913,6708
10129,74,6709
10120,806,6709
10611,65,6709
10153,2956,6709
10137,3968,6709
10177,20881,6709
10132,187,6710
10136,1434,6710
10176,1730,6710
10557,2518,6710
13109,9219,6710
10173,2597,6710
13109,12390,6710
10159,10697,6710
10176,3494,6710
10132,360,6711
17101,1018,6711
10133,639,6711
10153,693,6711
10132,1389,6711
10159,4303,6711
10615,10732,6711
10204,256,6712
10121,1002,6712
10164,562,6712
10510,811,6712
10137,1398,6712
10190,821,6712
10164,903,6712
10176,1713,6712
13107,6079,6712
10148,2599,6712
10176,3552,6712
10139,6641,6712
10150,5652,6712
10205,535,6713
10162,509,6713
10106,716,6713
13109,4217,6713
10190,1435,6713
13107,7439,6713
10150,3132,6713
10176,4151,6713
10137,114,6714
10133,240,6714
10135,506,6714
10118,1200,6714
10118,1773,6714
13110,10985,6714
10137,1986,6715
10190,1112,6715
10173,1216,6715
10557,101,6716
10118,1318,6716
10164,1553,6716
10574,3024,6716
10125,1755,6717
13103,2402,6718
10605,355,6718
10617,103,6718
10118,2038,6718
10134,1207,6718
10589,1987,6718
10190,3379,6718
10159,8804,6718
10568,2484,6718
10150,4534,6719
10176,4306,6719
13107,7277,6720
10605,164,6721
13108,2833,6721
10147,726,6721
10148,1261,6721
10582,2795,6721
10575,2006,6721
13108,6113,6721
10129,2730,6721
10146,1881,6722
10129,1322,6722
10568,945,6722
10146,2289,6722
10132,2464,6722
10159,7042,6722
10136,1056,6723
10129,1561,6723
10224,3949,6723
10133,1446,6724
10574,1495,6724
10502,2239,6724
10132,133,6725
10147,208,6725
10129,429,6725
10139,678,6725
10165,793,6725
13109,4023,6725
10134,1154,6725
10162,2291,6725
10176,2722,6725
10118,914,6726
10148,798,6726
10597,1097,6726
10147,1367,6726
10146,3352,6726
10129,2371,6726
10129,2857,6726
10574,2937,6726
10139,525,6727
10178,427,6727
10165,854,6727
10617,440,6727
10134,848,6727
10585,1870,6727
10147,1348,6727
10222,1112,6727
10134,669,6728
10224,1758,6728
13106,10241,6728
10150,5279,6728
10176,47,6729
10135,545,6729
10570,467,6729
10610,32,6729
10579,486,6729
10190,899,6729
10224,594,6729
10106,3081,6729
10118,555,6730
10125,396,6730
10583,363,6730
10190,577,6730
10118,56,6731
10176,4551,6731
10129,5317,6731
10222,2972,6731
10153,2305,6732
10605,2973,6732
10159,3679,6732
10138,2655,6732
10190,1739,6732
10173,1532,6732
10132,3603,6732
13109,11659,6732
10155,716,6733
10139,941,6733
10146,3342,6733
10150,3579,6733
10176,3087,6733
10177,20850,6733
10224,5903,6733
13109,1495,6734
10138,1109,6734
10543,694,6734
10148,1195,6734
10153,1595,6734
10147,878,6734
10173,987,6734
10139,2913,6734
10137,3657,6734
10129,5019,6734
10176,896,6735
10139,2436,6735
10204,194,6736
10150,684,6736
10178,1104,6736
13106,7149,6736
10173,1441,6736
10190,3108,6736
10173,2115,6736
10502,3357,6736
10579,357,6737
10595,389,6737
10133,1062,6737
10148,1345,6737
10190,1472,6737
13109,5976,6737
10162,2147,6737
10106,3865,6737
10106,4465,6737
10176,3659,6737
10584,373,6738
10611,1271,6738
10106,4499,6738
10176,4047,6738
10579,237,6739
10132,574,6739
10155,705,6739
10146,767,6739
10164,811,6739
10190,808,6739
10592,1226,6739
10147,767,6739
10164,1786,6739
10176,3417,6739
10132,128,6740
10176,1061,6740
10190,1529,6740
10190,1881,6740
10137,4384,6740
13109,10641,6740
10224,4779,6740
10570,476,6741
10134,378,6741
10148,1106,6741
10134,1027,6741
10162,1501,6741
10139,3678,6741
10150,3970,6741
10150,2040,6742
10106,3052,6742
10164,2258,6742
10580,2054,6742
10137,222,6743
10134,53,6743
10148,383,6743
10138,600,6743
10146,967,6743
10176,1076,6743
10135,1868,6743
10125,1161,6743
10162,1721,6743
10173,1317,6743
10224,4189,6743
10005,52,6744
10125,159,6744
10150,651,6744
10176,376,6744
10176,477,6744
10571,470,6744
10190,1669,6744
10176,2086,6744
10224,1076,6744
10129,5207,6744
10190,28,6745
10153,1894,6745
10138,2325,6745
13109,9007,6745
10132,7319,6745
10139,118,6746
10146,724,6746
10135,1293,6746
10586,663,6746
10177,2794,6746
10224,1850,6746
10224,2773,6746
10159,11670,6746
10159,13131,6746
10135,547,6747
10140,546,6747
10153,710,6747
10593,86,6747
10605,1367,6747
10146,1908,6747
10568,965,6747
13108,8087,6747
10176,3022,6747
10150,94,6748
10134,179,6748
10176,330,6748
10164,999,6748
10224,1470,6748
13109,7299,6748
10510,602,6749
10178,1174,6749
10139,2657,6749
10557,2880,6749
10176,4280,6749
13109,36,6750
10129,278,6750
10584,57,6750
10584,105,6750
10190,691,6750
10173,980,6750
13103,8922,6750
10574,2607,6750
10155,338,6751
10142,478,6751
10600,791,6751
10146,1319,6751
10147,749,6751
10137,2098,6751
10176,1689,6751
13108,5293,6751
10173,2400,6751
10120,1046,6752
10595,598,6752
10146,904,6752
10136,1502,6752
10173,99,6752
10142,178,6753
10134,380,6753
10118,1905,6753
10132,2916,6753
10125,1885,6753
10160,4556,6753
10159,13358,6753
13101,2603,6754
10609,61,6754
10153,433,6755
10205,1496,6755
10557,2710,6755
10181,228,6756
10158,1355,6756
10190,2257,6756
10139,3532,6756
13106,765,6757
10106,2224,6757
10580,1162,6757
10176,2400,6757
10173,1988,6757
10222,1818,6757
10176,3005,6757
10176,5143,6757
10140,15,6758
10106,498,6758
10106,527,6758
13109,2245,6758
10120,1503,6758
10129,2179,6758
10159,6785,6758
10133,198,6759
10596,329,6759
10148,680,6759
10190,690,6759
10137,1483,6759
10106,1072,6759
10136,1955,6759
10106,2815,6759
10159,5152,6759
10502,3056,6759
10222,2888,6759
10160,405,6760
10585,372,6760
10165,1074,6760
10158,1395,6760
10611,1753,6760
10125,3195,6760
10129,5206,6760
13107,103,6761
10130,1,6761
10190,438,6761
13105,3416,6761
10136,1214,6761
10620,566,6761
10125,1129,6761
10137,19,6762
10139,243,6762
10600,138,6762
13103,2690,6762
10164,907,6762
10132,3628,6762
10139,4957,6762
10153,1235,6763
10132,6059,6763
10155,165,6764
10205,1457,6764
10510,1148,6764
10153,2131,6764
10569,134,6765
13101,2365,6765
10605,916,6765
10594,1016,6765
10173,920,6765
10190,3075,6765
10139,603,6766
10142,576,6766
10116,1110,6766
10597,808,6766
10146,1747,6766
10190,1560,6766
10106,3468,6766
10106,5285,6766
10159,8396,6766
10159,14375,6766
10118,1459,6767
10579,877,6767
10222,530,6767
10150,2868,6767
10132,2792,6767
10159,8421,6767
10149,649,6768
10149,951,6768
10176,1218,6768
10602,978,6768
10569,1839,6768
10132,4387,6768
10176,4230,6768
10132,525,6769
10615,211,6769
10139,954,6769
10142,669,6769
10153,1408,6769
13109,3611,6769
10134,885,6769
10134,1092,6769
10176,1847,6769
13101,14924,6769
10580,2952,6769
10159,11895,6769
10176,4702,6769
10132,156,6770
10132,745,6770
10146,1889,6770
13109,10942,6770
10139,248,6771
10570,520,6771
10159,1891,6771
10150,1727,6771
10571,776,6771
10139,2506,6771
10150,255,6772
10118,1578,6772
10132,1328,6772
10129,1744,6772
10139,4389,6772
13101,15074,6772
10136,106,6773
10132,1514,6773
10134,1327,6773
10502,2527,6773
10502,587,6774
10134,234,6774
10600,524,6774
10136,1316,6774
10557,2435,6774
10129,2651,6774
13101,14627,6774
13105,15839,6774
10125,2857,6774
10613,15,6775
10155,714,6775
10570,790,6775
10118,1218,6775
10617,237,6775
10137,2316,6775
10132,3970,6775
10160,4478,6775
10155,477,6776
10615,1132,6776
10589,1012,6776
10139,1458,6776
10138,1869,6776
10158,1499,6776
10146,3050,6776
10129,1889,6776
10137,4695,6776
10129,2699,6776
10176,84,6777
10161,49,6777
10585,302,6777
10148,836,6777
10133,1488,6777
10557,2685,6777
10594,9336,6777
10147,110,6778
10135,433,6778
10177,7181,6778
10176,4309,6778
10148,394,6779
10575,1640,6779
10190,2975,6779
10176,5109,6779
10136,278,6780
10150,306,6780
10589,444,6780
10137,1573,6780
10137,5270,6780
10125,2415,6780
10190,3668,6780
10222,2942,6780
10176,194,6781
10146,565,6781
10150,1832,6781
10176,1367,6781
10557,2732,6781
10190,2962,6781
10125,2056,6781
10150,5780,6781
10135,1093,6782
10134,883,6782
10129,1333,6782
10580,2089,6782
13109,10646,6782
10139,4958,6782
13109,4956,6783
10125,1361,6783
10106,1077,6784
10162,1102,6784
13108,8452,6784
10176,3029,6784
10615,10834,6784
13107,164,6785
13103,3724,6785
13107,2770,6785
10153,1039,6785
10158,1016,6785
10148,1791,6785
10224,1999,6785
10224,3862,6785
10177,22088,6785
10130,26,6786
10132,218,6786
10154,626,6786
10159,2897,6786
10125,1002,6786
10224,1331,6786
10190,3060,6786
10159,7989,6786
10502,1368,6787
10133,1255,6787
10224,119,6787
10593,296,6787
10204,1991,6787
10568,196,6788
10584,585,6788
10155,1205,6788
10132,1390,6788
10159,9008,6788
10190,231,6789
10150,1120,6789
10148,1111,6789
13109,3330,6789
13106,4933,6789
10134,986,6789
10150,3025,6789
10224,1881,6789
10176,4681,6789
10137,1896,6790
10139,2048,6790
10162,1975,6790
10176,2262,6790
10139,2826,6790
10125,2419,6790
13107,2720,6791
10122,871,6791
10147,1157,6791
10173,1328,6791
10139,7041,6791
10162,208,6792
10611,169,6792
10118,1806,6792
10106,2294,6792
13101,11800,6792
10125,2724,6792
10139,102,6793
10160,352,6793
10148,649,6793
10190,885,6793
10116,1511,6793
10571,910,6793
10106,3400,6793
10177,19095,6793
10118,77,6794
10115,455,6794
10574,446,6794
10148,2309,6794
10139,2909,6794
10580,1991,6794
10106,3636,6794
10106,4208,6794
10502,2237,6794
10510,177,6795
10155,1070,6795
10148,1140,6795
10153,2014,6795
13109,6085,6795
10148,547,6796
10510,579,6796
10133,1236,6796
10134,935,6796
10129,1343,6796
10611,3126,6796
13101,15374,6796
10159,10054,6796
10146,939,6797
10136,1790,6797
13110,6880,6797
10138,2586,6797
10173,1035,6797
10173,1288,6797
10132,3416,6797
10129,4799,6797
10570,6327,6797
10150,83,6798
13109,3000,6798
10106,1688,6798
10106,2288,6798
13109,5385,6798
10155,63,6799
10582,1304,6799
10139,863,6799
13110,13138,6799
10159,9132,6799
10569,954,6800
10582,1840,6800
10125,1162,6800
10150,2747,6800
13109,6880,6800
13101,14326,6800
10150,5525,6800
13000,62,6801
13103,685,6801
10139,76,6801
10146,580,6801
13110,5419,6801
10176,2231,6801
10190,2450,6801
10173,1797,6801
10615,7927,6801
10159,9815,6801
10205,236,6802
10589,386,6802
10165,936,6802
13106,4559,6802
10148,1340,6802
10224,740,6802
10580,1945,6802
10176,3038,6802
10594,664,6803
10162,1618,6803
10162,2224,6803
10190,2408,6803
10173,2300,6803
13101,15209,6803
13107,3253,6804
10160,1279,6804
10178,1464,6804
10125,2597,6804
10159,12053,6804
10132,704,6805
10596,422,6805
10106,610,6805
10140,792,6805
10543,711,6805
10579,1213,6805
10139,2114,6805
10173,1200,6805
13101,13245,6805
10204,170,6806
10132,153,6806
13107,756,6806
10583,72,6806
10150,613,6806
10139,1558,6806
10589,1250,6806
10146,2251,6806
13103,7968,6806
10224,4506,6806
10140,212,6807
10132,399,6807
13107,1696,6807
10178,563,6807
13110,5756,6807
13109,7072,6807
10159,13517,6807
10570,6505,6807
10224,5541,6807
10176,60,6808
10579,390,6808
10139,787,6808
10605,688,6808
10153,1345,6808
10594,1403,6808
10106,2267,6808
13109,5346,6808
10146,3414,6808
10139,3629,6808
10106,5008,6808
10139,7423,6808
13107,2496,6809
13109,3421,6809
10136,2008,6809
10176,2590,6809
10159,2100,6810
10176,1532,6810
10134,1267,6810
10224,1330,6810
10582,1289,6811
10135,1630,6811
10571,861,6811
10510,2027,6811
10132,201,6812
10188,647,6812
10165,1168,6812
10176,1591,6812
10224,1202,6812
10222,1059,6812
10129,2361,6812
10159,8814,6812
10118,1295,6813
10137,2194,6813
10164,1411,6813
10137,5955,6813
10159,9592,6813
10159,10351,6813
10146,538,6814
10617,429,6814
10190,886,6814
10587,973,6814
10148,1465,6814
10153,3237,6814
10224,2462,6814
10161,659,6815
10579,679,6815
13106,3296,6815
10165,993,6815
10125,777,6815
10584,971,6815
10146,1828,6815
10557,1385,6815
13106,8216,6815
10159,11008,6815
10129,198,6816
10106,159,6816
10133,691,6816
10129,1178,6816
10155,2045,6816
10133,1522,6816
10159,3544,6816
10132,2243,6816
10153,3487,6816
10585,380,6817
10129,1183,6817
13108,6414,6817
13101,13792,6817
13108,10654,6817
10587,4738,6817
10161,1911,6818
10190,1413,6818
10224,987,6818
10176,2396,6818
10159,9630,6818
10118,213,6819
10579,849,6819
10146,1247,6819
10148,1247,6819
10582,2987,6819
10136,2889,6819
13108,9621,6819
10543,6243,6819
10132,7116,6819
10129,5519,6819
10137,262,6820
10147,184,6820
13107,2343,6820
10148,1769,6820
10222,817,6820
13107,7502,6820
10190,2505,6820
10132,3004,6820
10502,2903,6820
10615,10544,6820
10134,943,6821
10125,1047,6821
10222,701,6821
10190,2045,6821
10106,3869,6821
10222,3032,6821
10154,16,6822
10155,48,6822
10106,103,6822
10152,74,6822
10176,356,6822
10134,567,6822
10224,1271,6822
10502,1956,6822
10176,4430,6822
10164,993,6823
10134,938,6823
10159,3040,6823
10190,1386,6823
10173,1812,6823
10129,4446,6823
10139,6940,6823
13000,73,6824
13101,1701,6824
10148,803,6824
10106,887,6824
10129,995,6824
10159,1986,6824
10139,1643,6824
10611,2367,6824
10158,2497,6824
10173,1649,6824
10224,2222,6824
10136,3270,6824
10222,2946,6824
10502,418,6825
10147,1460,6825
10129,2247,6825
10222,1108,6825
10125,2435,6825
10502,2318,6825
10205,126,6826
10153,29,6826
10582,73,6826
10146,823,6826
10222,518,6826
10147,1353,6826
10129,4660,6826
10176,4592,6826
10543,494,6827
10148,1276,6827
10137,2141,6827
10224,475,6827
10159,11488,6827
10125,3515,6827
10146,522,6828
10140,925,6828
10605,997,6828
10137,1699,6828
10158,1045,6828
10190,1489,6828
10224,1142,6828
10132,3089,6828
10159,7154,6828
17102,1002,6829
10153,2234,6829
10139,2621,6829
10176,1499,6830
10129,1306,6830
10145,1433,6830
10106,3611,6830
10106,3970,6830
10159,11032,6830
10176,4226,6830
13103,2501,6831
10617,298,6831
10155,2213,6831
10188,1311,6831
10137,4229,6831
10177,6150,6831
10224,2936,6831
10129,5454,6831
10568,39,6832
10165,185,6832
10122,663,6832
501,273,6832
10146,1122,6832
10106,2989,6832
10153,3256,6832
13107,8153,6832
10129,2666,6832
13109,9138,6832
10159,7052,6832
10224,5850,6832
10129,43,6833
10146,397,6833
10159,6288,6833
10160,3217,6833
10173,1781,6833
10568,2440,6833
10176,4988,6833
10502,457,6834
10118,650,6834
13108,1524,6834
10139,994,6834
10161,1289,6834
10153,2530,6834
10224,1238,6834
10190,1985,6834
10159,7869,6834
10204,56,6835
10139,1245,6835
10159,5654,6835
10132,3003,6835
10158,315,6836
13109,2193,6836
13106,5343,6836
10147,1338,6836
